
@RELATION vnf

@ATTRIBUTE dofM REAL
@ATTRIBUTE dofW REAL
@ATTRIBUTE weekend REAL
@ATTRIBUTE hofD REAL
@ATTRIBUTE mofH REAL
@ATTRIBUTE time REAL
@ATTRIBUTE traffic0 REAL
@ATTRIBUTE traffic1 REAL
@ATTRIBUTE delta1 	REAL
@ATTRIBUTE traffic2 REAL
@ATTRIBUTE delta2 	REAL
@ATTRIBUTE traffic3 REAL
@ATTRIBUTE delta3 	REAL
@ATTRIBUTE traffic4 REAL
@ATTRIBUTE delta4 	REAL
@ATTRIBUTE class 	{1,2,3,4,5,6,7,8,9,10}

@DATA
29,7,0,19,45,73,1.579448522,1.469923263,-0.10952525899999999,1.555020804,0.08509754099999989,1.593488946,0.03846814199999993,1.928029131,0.33454018500000005,2
29,7,0,19,55,74,1.469923263,1.555020804,0.08509754099999989,1.928029131,0.373008327,1.717486728,-0.21054240300000004,1.676395097,-0.04109163100000002,2
29,7,0,20,5,75,1.555020804,1.928029131,0.373008327,1.676395097,-0.25163403400000006,1.745062337,0.06866724000000013,1.708215885,-0.03684645200000003,2
29,7,0,20,15,76,1.928029131,1.676395097,-0.25163403400000006,1.708215885,0.0318207880000001,1.844864419,0.1366485340000001,1.91881171,0.07394729099999986,3
29,7,0,20,25,77,1.676395097,1.708215885,0.0318207880000001,1.91881171,0.21059582499999996,2.073140818,0.15432910800000021,1.902093189,-0.17104762900000026,3
29,7,0,20,35,78,1.708215885,1.91881171,0.21059582499999996,1.902093189,-0.01671852100000004,1.976879255,0.07478606600000015,2.138404837,0.1615255819999999,3
29,7,0,20,45,79,1.91881171,1.902093189,-0.01671852100000004,2.138404837,0.23631164800000004,2.089510584,-0.04889425299999983,2.386424743,0.29691415899999996,3
29,7,0,20,55,80,1.902093189,2.138404837,0.23631164800000004,2.386424743,0.24801990600000012,2.355042497,-0.03138224600000017,2.457551067,0.10250856999999991,3
29,7,0,21,5,81,2.138404837,2.386424743,0.24801990600000012,2.457551067,0.07112632399999974,2.585191816,0.12764074900000022,2.689199974,0.10400815800000007,3
29,7,0,21,15,82,2.386424743,2.457551067,0.07112632399999974,2.689199974,0.2316489070000003,2.698119911,0.008919936999999933,2.886535753,0.18841584199999994,4
29,7,0,21,25,83,2.457551067,2.689199974,0.2316489070000003,2.886535753,0.19733577899999988,3.096697519,0.21016176600000014,3.214854794,0.11815727499999973,4
29,7,0,21,35,84,2.689199974,2.886535753,0.19733577899999988,3.214854794,0.32831904099999987,3.178083304,-0.03677149000000002,3.452677217,0.27459391300000036,4
29,7,0,21,45,85,2.886535753,3.214854794,0.32831904099999987,3.452677217,0.23782242300000034,3.58791301,0.13523579299999966,3.819572699,0.23165968900000022,4
29,7,0,21,55,86,3.214854794,3.452677217,0.23782242300000034,3.819572699,0.3668954819999999,3.783758027,-0.03581467199999988,3.926701171,0.14294314399999974,5
29,7,0,22,5,87,3.452677217,3.819572699,0.3668954819999999,3.926701171,0.10712847199999986,4.241861214,0.3151600430000001,4.374096137,0.1322349230000004,5
29,7,0,22,15,88,3.819572699,3.926701171,0.10712847199999986,4.374096137,0.4473949660000005,4.333302887,-0.040793250000000114,4.520545635,0.18724274800000007,5
29,7,0,22,25,89,3.926701171,4.374096137,0.4473949660000005,4.520545635,0.14644949799999996,4.663863184,0.14331754899999982,4.821517315,0.15765413100000014,6
29,7,0,22,35,90,4.374096137,4.520545635,0.14644949799999996,4.821517315,0.30097167999999996,4.903089583,0.0815722679999995,5.214058841,0.3109692580000001,6
29,7,0,22,45,91,4.520545635,4.821517315,0.30097167999999996,5.214058841,0.3925415259999996,5.299066105,0.0850072639999997,5.600199463,0.3011333580000004,7
29,7,0,22,55,92,4.821517315,5.214058841,0.3925415259999996,5.600199463,0.3861406220000001,6.061281907,0.46108244399999965,5.888570703,-0.17271120399999962,7
29,7,0,23,5,93,5.214058841,5.600199463,0.3861406220000001,5.888570703,0.28837124000000003,6.006723076,0.11815237300000003,5.9956839,-0.011039175999999706,7
29,7,0,23,15,94,5.600199463,5.888570703,0.28837124000000003,5.9956839,0.10711319700000033,6.216112676,0.22042877599999944,6.452055355,0.23594267899999988,7
29,7,0,23,25,95,5.888570703,5.9956839,0.10711319700000033,6.452055355,0.4563714549999993,6.423807375,-0.02824797999999973,6.437809463,0.014002087999999802,7
29,7,0,23,35,96,5.9956839,6.452055355,0.4563714549999993,6.437809463,-0.014245891999999927,6.240374698,-0.19743476499999968,6.356762343,0.11638764499999965,7
29,7,0,23,45,97,6.452055355,6.437809463,-0.014245891999999927,6.356762343,-0.08104712000000003,6.776897351,0.4201350079999999,6.694577022,-0.08232032899999986,7
29,7,0,23,55,98,6.437809463,6.356762343,-0.08104712000000003,6.694577022,0.33781467900000006,6.803847694,0.10927067200000007,6.956224227,0.15237653299999998,8
30,1,0,0,5,99,6.356762343,6.694577022,0.33781467900000006,6.956224227,0.26164720500000005,7.163364348,0.20714012100000012,7.418231775,0.25486742699999976,8
30,1,0,0,15,100,6.694577022,6.956224227,0.26164720500000005,7.418231775,0.4620075479999999,7.306989128,-0.11124264700000008,7.304329694,-0.002659433999999905,8
30,1,0,0,25,101,6.956224227,7.418231775,0.4620075479999999,7.304329694,-0.11390208099999999,6.92244953,-0.381880164,7.201361289,0.27891175900000054,8
30,1,0,0,35,102,7.418231775,7.304329694,-0.11390208099999999,7.201361289,-0.10296840499999949,7.197239114,-0.004122175000000006,7.15500127,-0.042237844000000635,8
30,1,0,0,45,103,7.304329694,7.201361289,-0.10296840499999949,7.15500127,-0.04636001900000064,7.206327594,0.05132632400000059,7.268574315,0.06224672100000017,8
30,1,0,0,55,104,7.201361289,7.15500127,-0.04636001900000064,7.268574315,0.11357304500000076,7.398864442,0.13029012699999942,7.554065604,0.155201162,8
30,1,0,1,5,105,7.15500127,7.268574315,0.11357304500000076,7.554065604,0.2854912889999994,7.596696843,0.04263123900000032,7.485203416,-0.11149342700000009,8
30,1,0,1,15,106,7.268574315,7.554065604,0.2854912889999994,7.485203416,-0.06886218799999977,7.557714665,0.07251124899999972,7.625204033,0.06748936800000038,8
30,1,0,1,25,107,7.554065604,7.485203416,-0.06886218799999977,7.625204033,0.1400006170000001,7.507541768,-0.11766226499999988,7.427896537,-0.07964523100000065,8
30,1,0,1,35,108,7.485203416,7.625204033,0.1400006170000001,7.427896537,-0.19730749600000053,7.49351969,0.06562315300000066,7.521371833,0.027852142999999607,8
30,1,0,1,45,109,7.625204033,7.427896537,-0.19730749600000053,7.521371833,0.09347529600000026,7.762676924,0.24130509100000008,7.713678533,-0.048998390999999586,8
30,1,0,1,55,110,7.427896537,7.521371833,0.09347529600000026,7.713678533,0.1923067000000005,7.514206489,-0.19947204400000018,7.410915066,-0.10329142299999994,8
30,1,0,2,5,111,7.521371833,7.713678533,0.1923067000000005,7.410915066,-0.3027634670000001,7.566330728,0.15541566199999934,7.583338927,0.017008199000000168,8
30,1,0,2,15,112,7.713678533,7.410915066,-0.3027634670000001,7.583338927,0.1724238609999995,7.578889061,-0.004449865999999858,7.523985273,-0.05490378799999984,8
30,1,0,2,25,113,7.410915066,7.583338927,0.1724238609999995,7.523985273,-0.0593536539999997,7.363630498,-0.16035477500000006,7.510037644,0.1464071459999996,8
30,1,0,2,35,114,7.583338927,7.523985273,-0.0593536539999997,7.510037644,-0.013947629000000461,7.534769569,0.02473192500000021,7.296802835,-0.23796673399999957,8
30,1,0,2,45,115,7.523985273,7.510037644,-0.013947629000000461,7.296802835,-0.21323480899999936,7.331423946,0.03462111099999987,7.279781055,-0.05164289100000019,8
30,1,0,2,55,116,7.510037644,7.296802835,-0.21323480899999936,7.279781055,-0.01702178000000032,7.3312578,0.051476745000000435,7.470757582,0.13949978199999968,8
30,1,0,3,5,117,7.296802835,7.279781055,-0.01702178000000032,7.470757582,0.19097652700000012,7.406488999,-0.06426858300000049,7.174371826,-0.2321171729999998,8
30,1,0,3,15,118,7.279781055,7.470757582,0.19097652700000012,7.174371826,-0.2963857560000003,7.215823974,0.0414521480000003,7.193123367,-0.022700606999999984,8
30,1,0,3,25,119,7.470757582,7.174371826,-0.2963857560000003,7.193123367,0.018751541000000316,7.214024982,0.02090161499999965,7.026511807,-0.18751317499999942,8
30,1,0,3,35,120,7.174371826,7.193123367,0.018751541000000316,7.026511807,-0.16661155999999977,7.241338363,0.21482655599999934,7.184710965,-0.05662739799999983,8
30,1,0,3,45,121,7.193123367,7.026511807,-0.16661155999999977,7.184710965,0.1581991579999995,7.242940456,0.05822949100000052,7.440842914,0.19790245799999973,8
30,1,0,3,55,122,7.026511807,7.184710965,0.1581991579999995,7.440842914,0.25613194900000025,7.771181553,0.3303386389999998,7.452974328,-0.3182072250000001,8
30,1,0,4,5,123,7.184710965,7.440842914,0.25613194900000025,7.452974328,0.01213141399999973,7.389316256,-0.06365807199999995,7.668295827,0.2789795709999998,8
30,1,0,4,15,124,7.440842914,7.452974328,0.01213141399999973,7.668295827,0.21532149899999986,7.572163186,-0.09613264099999963,7.482143267,-0.09001991900000039,8
30,1,0,4,25,125,7.452974328,7.668295827,0.21532149899999986,7.482143267,-0.18615256000000002,7.516269602,0.03412633500000073,7.3514991,-0.16477050200000054,8
30,1,0,4,35,126,7.668295827,7.482143267,-0.18615256000000002,7.3514991,-0.1306441669999998,7.234721088,-0.11677801200000015,7.303016447,0.06829535900000039,8
30,1,0,4,45,127,7.482143267,7.3514991,-0.1306441669999998,7.303016447,-0.048482652999999765,7.099864865,-0.20315158200000027,7.208438858,0.10857399300000026,8
30,1,0,4,55,128,7.3514991,7.303016447,-0.048482652999999765,7.208438858,-0.09457758900000002,7.483699876,0.27526101800000013,7.37640961,-0.10729026600000058,8
30,1,0,5,5,129,7.303016447,7.208438858,-0.09457758900000002,7.37640961,0.16797075199999956,7.241513049,-0.1348965609999997,7.115936793,-0.12557625599999955,8
30,1,0,5,15,130,7.208438858,7.37640961,0.16797075199999956,7.115936793,-0.26047281699999925,7.32856572,0.2126289269999999,7.181715765,-0.14684995500000042,8
30,1,0,5,25,131,7.37640961,7.115936793,-0.26047281699999925,7.181715765,0.06577897199999949,7.359200931,0.1774851660000003,7.191238656,-0.16796227499999983,8
30,1,0,5,35,132,7.115936793,7.181715765,0.06577897199999949,7.191238656,0.009522891000000477,6.998498985,-0.192739671,7.182335004,0.18383601899999924,8
30,1,0,5,45,133,7.181715765,7.191238656,0.009522891000000477,7.182335004,-0.008903652000000761,6.854134807,-0.32820019699999925,7.188237152,0.3341023449999998,8
30,1,0,5,55,134,7.191238656,7.182335004,-0.008903652000000761,7.188237152,0.005902148000000551,7.329684885,0.1414477329999997,7.0229152,-0.3067696849999999,8
30,1,0,6,5,135,7.182335004,7.188237152,0.005902148000000551,7.0229152,-0.16532195200000022,6.890323497,-0.13259170300000012,6.915682261,0.025358763999999923,8
30,1,0,6,15,136,7.188237152,7.0229152,-0.16532195200000022,6.915682261,-0.1072329390000002,7.096592941,0.1809106800000002,6.812210671,-0.28438227000000005,7
30,1,0,6,25,137,7.0229152,6.915682261,-0.1072329390000002,6.812210671,-0.10347158999999984,6.733777406,-0.07843326500000014,6.859313422,0.12553601599999986,7
30,1,0,6,35,138,6.915682261,6.812210671,-0.10347158999999984,6.859313422,0.04710275099999972,6.67183071,-0.18748271199999955,6.318886016,-0.3529446939999996,7
30,1,0,6,45,139,6.812210671,6.859313422,0.04710275099999972,6.318886016,-0.5404274059999992,6.553633233,0.23474721699999979,6.573767929,0.020134695999999508,7
30,1,0,6,55,140,6.859313422,6.318886016,-0.5404274059999992,6.573767929,0.2548819129999993,6.345090104,-0.2286778250000001,6.179274667,-0.165815437,7
30,1,0,7,5,141,6.318886016,6.573767929,0.2548819129999993,6.179274667,-0.3944932620000001,6.241023572,0.061748904999999965,6.238865042,-0.002158529999999992,7
30,1,0,7,15,142,6.573767929,6.179274667,-0.3944932620000001,6.238865042,0.05959037499999997,6.242894524,0.004029481999999973,5.946591739,-0.29630278499999996,6
30,1,0,7,25,143,6.179274667,6.238865042,0.05959037499999997,5.946591739,-0.292273303,5.915763982,-0.030827756999999956,5.657471535,-0.25829244699999965,6
30,1,0,7,35,144,6.238865042,5.946591739,-0.292273303,5.657471535,-0.2891202039999996,5.66552605,0.008054515000000428,5.738590723,0.0730646729999993,6
30,1,0,7,45,145,5.946591739,5.657471535,-0.2891202039999996,5.738590723,0.08111918799999973,5.432499337,-0.3060913859999994,5.247512268,-0.18498706899999995,6
30,1,0,7,55,146,5.657471535,5.738590723,0.08111918799999973,5.247512268,-0.49107845499999936,5.004995211,-0.2425170570000006,5.034487807,0.02949259599999987,6
30,1,0,8,5,147,5.738590723,5.247512268,-0.49107845499999936,5.034487807,-0.21302446100000072,4.863794739,-0.1706930679999994,4.852923166,-0.01087157300000019,5
30,1,0,8,15,148,5.247512268,5.034487807,-0.21302446100000072,4.852923166,-0.18156464099999958,4.79165375,-0.06126941600000002,4.677924108,-0.11372964200000002,5
30,1,0,8,25,149,5.034487807,4.852923166,-0.18156464099999958,4.677924108,-0.17499905800000004,4.604644597,-0.07327951099999996,4.485353737,-0.11929086000000044,5
30,1,0,8,35,150,4.852923166,4.677924108,-0.17499905800000004,4.485353737,-0.1925703710000004,4.375655171,-0.10969856599999961,4.374771597,-8.835740000003867E-4,5
30,1,0,8,45,151,4.677924108,4.485353737,-0.1925703710000004,4.374771597,-0.11058214,4.165893039,-0.20887855799999944,4.143234749,-0.02265828999999986,5
30,1,0,8,55,152,4.485353737,4.374771597,-0.11058214,4.143234749,-0.2315368479999993,3.979431009,-0.16380374000000053,4.030134554,0.05070354500000018,5
30,1,0,9,5,153,4.374771597,4.143234749,-0.2315368479999993,4.030134554,-0.11310019500000035,4.10061433,0.070479776,4.02605321,-0.07456112000000026,5
30,1,0,9,15,154,4.143234749,4.030134554,-0.11310019500000035,4.02605321,-0.004081344000000264,4.116762275,0.09070906500000042,4.054605449,-0.06215682599999983,5
30,1,0,9,25,155,4.030134554,4.02605321,-0.004081344000000264,4.054605449,0.02855223900000059,3.961868299,-0.09273715000000049,3.960273621,-0.001594678000000016,4
30,1,0,9,35,156,4.02605321,4.054605449,0.02855223900000059,3.960273621,-0.0943318280000005,3.972944326,0.012670705000000115,3.948066236,-0.024878090000000075,4
30,1,0,9,45,157,4.054605449,3.960273621,-0.0943318280000005,3.948066236,-0.01220738499999996,3.845409198,-0.10265703799999981,3.785174279,-0.060234919,4
30,1,0,9,55,158,3.960273621,3.948066236,-0.01220738499999996,3.785174279,-0.1628919569999998,3.806509556,0.02133527699999993,3.648266147,-0.15824340899999978,4
30,1,0,10,5,159,3.948066236,3.785174279,-0.1628919569999998,3.648266147,-0.13690813199999985,3.728998615,0.08073246799999989,3.745590666,0.01659205099999994,4
30,1,0,10,15,160,3.785174279,3.648266147,-0.13690813199999985,3.745590666,0.09732451899999983,3.660554017,-0.08503664900000008,3.680230235,0.019676217999999857,4
30,1,0,10,25,161,3.648266147,3.745590666,0.09732451899999983,3.680230235,-0.06536043100000022,3.583500735,-0.09672949999999991,3.582455118,-0.0010456169999999432,4
30,1,0,10,35,162,3.745590666,3.680230235,-0.06536043100000022,3.582455118,-0.09777511699999986,3.608769758,0.026314640000000278,3.513249905,-0.09551985300000032,4
30,1,0,10,45,163,3.680230235,3.582455118,-0.09777511699999986,3.513249905,-0.06920521300000004,3.546527601,0.0332776960000003,3.529317567,-0.017210034000000096,4
30,1,0,10,55,164,3.582455118,3.513249905,-0.06920521300000004,3.529317567,0.016067662000000205,3.517192781,-0.01212478600000022,3.53342115,0.016228369000000242,4
30,1,0,11,5,165,3.513249905,3.529317567,0.016067662000000205,3.53342115,0.004103583000000022,3.736160655,0.20273950499999982,3.724700443,-0.011460211999999803,4
30,1,0,11,15,166,3.529317567,3.53342115,0.004103583000000022,3.724700443,0.19127929300000002,3.567014511,-0.15768593200000014,3.505204324,-0.06181018699999985,4
30,1,0,11,25,167,3.53342115,3.724700443,0.19127929300000002,3.505204324,-0.219496119,3.430351621,-0.07485270300000035,3.407130041,-0.023221579999999964,4
30,1,0,11,35,168,3.724700443,3.505204324,-0.219496119,3.407130041,-0.09807428300000032,3.559595617,0.152465576,3.496685735,-0.06290988200000003,4
30,1,0,11,45,169,3.505204324,3.407130041,-0.09807428300000032,3.496685735,0.08955569399999996,3.432383008,-0.06430272699999984,3.335620618,-0.09676238999999986,4
30,1,0,11,55,170,3.407130041,3.496685735,0.08955569399999996,3.335620618,-0.1610651169999997,3.248044879,-0.08757573900000004,3.240669747,-0.007375131999999951,4
30,1,0,12,5,171,3.496685735,3.335620618,-0.1610651169999997,3.240669747,-0.09495087099999999,3.273124681,0.03245493399999999,3.369625973,0.09650129200000013,4
30,1,0,12,15,172,3.335620618,3.240669747,-0.09495087099999999,3.369625973,0.12895622600000012,3.191369301,-0.17825667200000028,3.121033864,-0.07033543699999978,4
30,1,0,12,25,173,3.240669747,3.369625973,0.12895622600000012,3.121033864,-0.24859210900000006,3.069906008,-0.05112785600000036,3.030256172,-0.039649835999999716,4
30,1,0,12,35,174,3.369625973,3.121033864,-0.24859210900000006,3.030256172,-0.09077769200000008,3.186810445,0.1565542729999998,3.013471731,-0.17333871399999978,4
30,1,0,12,45,175,3.121033864,3.030256172,-0.09077769200000008,3.013471731,-0.016784440999999983,2.972680478,-0.04079125300000008,2.944327334,-0.028353143999999997,3
30,1,0,12,55,176,3.030256172,3.013471731,-0.016784440999999983,2.944327334,-0.06914439700000008,2.875449519,-0.06887781500000001,2.863897646,-0.011551873000000157,3
30,1,0,13,5,177,3.013471731,2.944327334,-0.06914439700000008,2.863897646,-0.08042968800000017,2.959312564,0.09541491800000035,2.869335511,-0.08997705300000014,3
30,1,0,13,15,178,2.944327334,2.863897646,-0.08042968800000017,2.869335511,0.005437865000000208,2.777072892,-0.09226261899999999,2.781633956,0.0045610639999997815,3
30,1,0,13,25,179,2.863897646,2.869335511,0.005437865000000208,2.781633956,-0.08770155500000021,2.651826592,-0.12980736399999993,2.682212371,0.030385778999999946,3
30,1,0,13,35,180,2.869335511,2.781633956,-0.08770155500000021,2.682212371,-0.09942158499999998,2.787931797,0.10571942600000028,2.592942172,-0.19498962500000028,3
30,1,0,13,45,181,2.781633956,2.682212371,-0.09942158499999998,2.592942172,-0.089270199,2.48131127,-0.11163090199999992,2.427324825,-0.05398644500000005,3
30,1,0,13,55,182,2.682212371,2.592942172,-0.089270199,2.427324825,-0.16561734699999997,2.347904007,-0.079420818,2.492938229,0.14503422200000005,3
30,1,0,14,5,183,2.592942172,2.427324825,-0.16561734699999997,2.492938229,0.06561340400000004,2.913308541,0.4203703120000002,2.642264231,-0.2710443100000002,3
30,1,0,14,15,184,2.427324825,2.492938229,0.06561340400000004,2.642264231,0.149326002,2.431706523,-0.21055770800000007,2.322263573,-0.10944295000000004,3
30,1,0,14,25,185,2.492938229,2.642264231,0.149326002,2.322263573,-0.3200006580000001,2.218537027,-0.10372654599999986,2.378738663,0.16020163600000004,3
30,1,0,14,35,186,2.642264231,2.322263573,-0.3200006580000001,2.378738663,0.05647509000000017,2.389868969,0.01113030600000009,2.197599252,-0.19226971700000028,3
30,1,0,14,45,187,2.322263573,2.378738663,0.05647509000000017,2.197599252,-0.1811394110000002,2.082529182,-0.1150700699999998,2.13320398,0.05067479800000019,3
30,1,0,14,55,188,2.378738663,2.197599252,-0.1811394110000002,2.13320398,-0.06439527199999961,2.028462397,-0.10474158300000003,2.07126526,0.04280286299999991,3
30,1,0,15,5,189,2.197599252,2.13320398,-0.06439527199999961,2.07126526,-0.061938720000000114,2.118001916,0.046736655999999765,2.007789261,-0.11021265499999977,3
30,1,0,15,15,190,2.13320398,2.07126526,-0.061938720000000114,2.007789261,-0.063475999,2.006321603,-0.0014676580000001493,1.990623712,-0.015697890999999853,2
30,1,0,15,25,191,2.07126526,2.007789261,-0.063475999,1.990623712,-0.017165549000000002,1.953444793,-0.03717891900000003,1.995373952,0.04192915899999994,2
30,1,0,15,35,192,2.007789261,1.990623712,-0.017165549000000002,1.995373952,0.004750239999999906,1.975340265,-0.020033686999999967,1.89878739,-0.07655287499999996,2
30,1,0,15,45,193,1.990623712,1.995373952,0.004750239999999906,1.89878739,-0.09658656199999993,1.825434369,-0.07335302100000018,1.820548368,-0.004886000999999807,2
30,1,0,15,55,194,1.995373952,1.89878739,-0.09658656199999993,1.820548368,-0.07823902199999999,1.810585088,-0.009963280000000019,1.836817612,0.02623252399999987,2
30,1,0,16,5,195,1.89878739,1.820548368,-0.07823902199999999,1.836817612,0.01626924399999985,1.827062299,-0.009755312999999877,1.782004018,-0.04505828099999998,2
30,1,0,16,15,196,1.820548368,1.836817612,0.01626924399999985,1.782004018,-0.054813593999999854,1.690319168,-0.09168485000000004,1.745627435,0.05530826700000002,2
30,1,0,16,25,197,1.836817612,1.782004018,-0.054813593999999854,1.745627435,-0.03637658300000002,1.623575785,-0.12205164999999996,1.703345574,0.07976978899999998,2
30,1,0,16,35,198,1.782004018,1.745627435,-0.03637658300000002,1.703345574,-0.042281860999999976,1.722136998,0.018791424,1.7038845,-0.01825249800000006,2
30,1,0,16,45,199,1.745627435,1.703345574,-0.042281860999999976,1.7038845,5.389259999999396E-4,1.688445285,-0.015439215000000006,1.717276426,0.02883114099999995,2
30,1,0,16,55,200,1.703345574,1.7038845,5.389259999999396E-4,1.717276426,0.013391925999999943,1.615746844,-0.10152958199999995,1.732251306,0.11650446199999998,2
30,1,0,17,5,201,1.7038845,1.717276426,0.013391925999999943,1.732251306,0.014974880000000024,1.698718554,-0.033532751999999943,1.551274209,-0.14744434500000003,2
30,1,0,17,15,202,1.717276426,1.732251306,0.014974880000000024,1.551274209,-0.18097709699999998,1.577824474,0.026550265000000017,1.603082061,0.025257587000000026,2
30,1,0,17,25,203,1.732251306,1.551274209,-0.18097709699999998,1.603082061,0.05180785200000004,1.562499478,-0.04058258299999995,1.605175579,0.042676100999999855,2
30,1,0,17,35,204,1.551274209,1.603082061,0.05180785200000004,1.605175579,0.0020935179999999054,1.524963088,-0.08021249099999994,1.608390602,0.08342751400000004,2
30,1,0,17,45,205,1.603082061,1.605175579,0.0020935179999999054,1.608390602,0.0032150230000000946,1.565840159,-0.042550443000000104,1.606236089,0.04039593000000008,2
30,1,0,17,55,206,1.605175579,1.608390602,0.0032150230000000946,1.606236089,-0.0021545130000000245,1.618407345,0.01217125600000002,1.67920877,0.060801424999999965,2
30,1,0,18,5,207,1.608390602,1.606236089,-0.0021545130000000245,1.67920877,0.07297268099999998,1.727199911,0.047991141000000015,1.583726653,-0.143473258,2
30,1,0,18,15,208,1.606236089,1.67920877,0.07297268099999998,1.583726653,-0.09548211699999998,1.55757534,-0.026151312999999954,1.532443149,-0.025132191000000192,2
30,1,0,18,25,209,1.67920877,1.583726653,-0.09548211699999998,1.532443149,-0.051283504000000146,1.470108876,-0.06233427299999983,1.602231812,0.13212293600000002,2
30,1,0,18,35,210,1.583726653,1.532443149,-0.051283504000000146,1.602231812,0.0697886630000002,1.637246081,0.03501426899999993,1.571144362,-0.06610171899999995,2
30,1,0,18,45,211,1.532443149,1.602231812,0.0697886630000002,1.571144362,-0.031087450000000016,1.618852093,0.04770773100000003,1.563261218,-0.05559087500000004,2
30,1,0,18,55,212,1.602231812,1.571144362,-0.031087450000000016,1.563261218,-0.007883144000000009,1.467853789,-0.09540742899999999,1.694212291,0.22635850199999985,2
30,1,0,19,5,213,1.571144362,1.563261218,-0.007883144000000009,1.694212291,0.13095107299999986,1.697035799,0.0028235080000000856,1.572191252,-0.12484454699999992,2
30,1,0,19,15,214,1.563261218,1.694212291,0.13095107299999986,1.572191252,-0.12202103899999983,1.710374358,0.13818310599999983,1.630030446,-0.08034391200000002,3
30,1,0,19,25,215,1.694212291,1.572191252,-0.12202103899999983,1.630030446,0.057839193999999816,1.88522618,0.2551957340000002,2.413180699,0.5279545190000001,3
30,1,0,19,35,216,1.572191252,1.630030446,0.057839193999999816,2.413180699,0.7831502530000003,1.897937217,-0.5152434820000003,1.846828672,-0.05110854499999995,2
30,1,0,19,45,217,1.630030446,2.413180699,0.7831502530000003,1.846828672,-0.5663520270000002,1.890295381,0.04346670900000005,1.708965523,-0.181329858,2
30,1,0,19,55,218,2.413180699,1.846828672,-0.5663520270000002,1.708965523,-0.13786314899999996,1.832573152,0.12360762899999989,1.934378467,0.10180531500000001,2
30,1,0,20,5,219,1.846828672,1.708965523,-0.13786314899999996,1.934378467,0.2254129439999999,1.995316104,0.0609376370000001,1.992004504,-0.00331159999999997,2
30,1,0,20,15,220,1.708965523,1.934378467,0.2254129439999999,1.992004504,0.05762603700000013,1.994703499,0.0026989950000000373,1.974668547,-0.02003495200000005,3
30,1,0,20,25,221,1.934378467,1.992004504,0.05762603700000013,1.974668547,-0.017335957000000013,2.062278666,0.08761011900000004,2.227603688,0.16532502199999977,3
30,1,0,20,35,222,1.992004504,1.974668547,-0.017335957000000013,2.227603688,0.2529351409999998,2.30348337,0.07587968200000006,2.414099329,0.11061595899999999,3
30,1,0,20,45,223,1.974668547,2.227603688,0.2529351409999998,2.414099329,0.18649564100000005,2.472441014,0.058341685000000254,2.653086645,0.18064563099999997,3
30,1,0,20,55,224,2.227603688,2.414099329,0.18649564100000005,2.653086645,0.23898731600000023,2.757044547,0.10395790199999988,2.890761174,0.1337166270000001,4
30,1,0,21,5,225,2.414099329,2.653086645,0.23898731600000023,2.890761174,0.23767452899999997,2.947975165,0.0572139909999998,3.147716711,0.19974154600000027,4
30,1,0,21,15,226,2.653086645,2.890761174,0.23767452899999997,3.147716711,0.25695553700000007,3.354374193,0.20665748199999978,3.394908198,0.04053400500000004,4
30,1,0,21,25,227,2.890761174,3.147716711,0.25695553700000007,3.394908198,0.24719148699999982,3.740938197,0.3460299990000002,3.796320355,0.055382158000000015,5
30,1,0,21,35,228,3.147716711,3.394908198,0.24719148699999982,3.796320355,0.4014121570000002,3.960677232,0.1643568769999999,4.13365429,0.17297705799999985,5
30,1,0,21,45,229,3.394908198,3.796320355,0.4014121570000002,4.13365429,0.33733393499999975,4.330233658,0.1965793680000001,4.616979027,0.28674536900000014,6
30,1,0,21,55,230,3.796320355,4.13365429,0.33733393499999975,4.616979027,0.4833247370000002,4.902043937,0.28506491,5.015997742,0.11395380499999952,6
30,1,0,22,5,231,4.13365429,4.616979027,0.4833247370000002,5.015997742,0.3990187149999995,5.094835529,0.07883778700000033,5.043496412,-0.05133911700000038,6
30,1,0,22,15,232,4.616979027,5.015997742,0.3990187149999995,5.043496412,0.027498669999999947,5.136619446,0.09312303400000044,5.37696177,0.24034232400000022,6
30,1,0,22,25,233,5.015997742,5.043496412,0.027498669999999947,5.37696177,0.33346535800000066,5.58045604,0.2034942699999993,5.789678755,0.20922271500000011,7
30,1,0,22,35,234,5.043496412,5.37696177,0.33346535800000066,5.789678755,0.4127169849999994,6.305274663,0.5155959079999999,6.359900814,0.05462615100000079,7
30,1,0,22,45,235,5.37696177,5.789678755,0.4127169849999994,6.359900814,0.5702220590000007,6.197793872,-0.1621069420000003,6.28818653,0.09039265799999985,7
30,1,0,22,55,236,5.789678755,6.359900814,0.5702220590000007,6.28818653,-0.07171428400000046,6.55265265,0.2644661199999998,6.535542854,-0.017109795999999733,7
30,1,0,23,5,237,6.359900814,6.28818653,-0.07171428400000046,6.535542854,0.24735632400000007,6.609487699,0.07394484499999976,6.785181439,0.17569373999999982,7
30,1,0,23,15,238,6.28818653,6.535542854,0.24735632400000007,6.785181439,0.24963858499999958,6.646651617,-0.13852982199999975,6.972132446,0.32548082899999997,8
30,1,0,23,25,239,6.535542854,6.785181439,0.24963858499999958,6.972132446,0.18695100700000022,7.00405081,0.03191836400000003,7.181568122,0.17751731199999998,8
